ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
-0.846374 0.00306796 -0.0233932 1.96081 -0.0414175 -0.272282 0.0207087 -0.105243 -0.102887 -0.0278816 -0.344004 0.113883 1.08385 -0.132732 2.148 -0.532 0.468 3.252 0.172 0.192 -0.056
-0.84599 0.00306796 -0.0233932 1.96043 -0.0421845 -0.270364 0.0207087 -0.106029 -0.113097 -0.0227765 -0.354215 0.1076 1.07874 -0.135874 2.088 -0.532 0.364 3.192 0.172 0.164 -0.072
-0.846374 0.00268447 -0.0245437 1.95966 -0.041034 -0.26883 0.0203252 -0.0997456 -0.122522 -0.00628319 -0.364032 0.104851 1.07482 -0.133125 1.96 -0.66 0.468 3.192 0.164 0.184 -0.072
-0.846374 0.00268447 -0.0233932 1.95889 -0.0414175 -0.266146 0.0199418 -0.0875719 -0.128805 0.00510509 -0.365603 0.106029 1.06932 -0.122129 1.932 -0.692 0.332 3.192 0.172 0.184 -0.072
-0.846885 0.00268447 -0.0228819 1.95813 -0.0411618 -0.264867 0.0196861 -0.0794561 -0.1309 0.00615229 -0.365603 0.107338 1.0667 -0.113752 1.828 -0.670667 0.398667 3.192 0.166667 0.194667 -0.0613333
-0.847141 0.00191748 -0.0230097 1.95736 -0.040267 -0.261927 0.0187913 -0.0718639 -0.13234 0.0180642 -0.368744 0.1076 1.06304 -0.104458 1.776 -0.692 0.6 3.164 0.18 0.22 -0.092
-0.847908 0.00153398 -0.0233932 1.95583 -0.040267 -0.259626 0.0195583 -0.0777544 -0.130376 0.0357356 -0.372279 0.103673 1.06461 -0.108385 1.868 -0.628 0.6 3.104 0.172 0.212 -0.072
-0.846757 0.00153398 -0.0230097 1.95583 -0.0406505 -0.258092 0.0191748 -0.0883573 -0.13391 0.0459458 -0.376206 0.100531 1.07128 -0.111527 1.776 -0.628 0.6 3.164 0.164 0.2 -0.064
-0.846374 0.00115049 -0.0237767 1.95506 -0.0406505 -0.255791 0.0184078 -0.0918916 -0.13823 0.0479093 -0.380525 0.0969967 1.07639 -0.106421 1.804 -0.596 0.6 3.104 0.164 0.192 -0.044
-0.846374 0.00115049 -0.0233932 1.95352 -0.0406505 -0.25349 0.0184078 -0.0801106 -0.140194 0.044375 -0.383274 0.0911062 1.07992 -0.100924 1.804 -0.564 0.5 3.072 0.18 0.192 -0.072
-0.84663 0.000894822 -0.0231375 1.95327 -0.0401392 -0.252212 0.0181521 -0.0654498 -0.137837 0.0396626 -0.388772 0.087441 1.08306 -0.0964731 1.88933 -0.585333 0.545333 3.05333 0.174667 0.192 -0.072
-0.846757 0.000575243 -0.0230097 1.95276 -0.0396918 -0.250422 0.0180243 -0.0481056 -0.135285 0.0367174 -0.397019 0.0838413 1.0866 -0.0905171 1.868 -0.58 0.518 3.044 0.168 0.192 -0.064
-0.847141 0.000383495 -0.0226262 1.95122 -0.0398835 -0.246971 0.0176408 -0.0267035 -0.134303 0.0431969 -0.409192 0.0836449 1.09327 -0.0828595 1.744 -0.596 0.568 3.104 0.172 0.192 -0.056
-0.848291 0.000383495 -0.0226262 1.95007 -0.0395 -0.245437 0.0172573 -0.0263108 -0.135481 0.0498728 -0.415083 0.08875 1.1027 -0.0828595 1.744 -0.564 0.332 3.072 0.18 0.2 -0.084
-0.846757 0.0 -0.0233932 1.94969 -0.0398835 -0.242752 0.0180243 -0.036521 -0.135874 0.0486947 -0.425293 0.0911062 1.11134 -0.0922843 1.68 -0.692 0.468 3.072 0.172 0.184 -0.064
-0.846757 -0.000383495 -0.0230097 1.94892 -0.0391165 -0.241218 0.0172573 -0.0475166 -0.135088 0.0376991 -0.43354 0.0875719 1.11644 -0.100924 1.652 -0.692 0.4 3.132 0.164 0.164 -0.064
-0.846757 -0.000894822 -0.0232654 1.9479 -0.0393722 -0.23994 0.0172573 -0.0441132 -0.132994 0.0233001 -0.438252 0.0854775 1.11618 -0.102494 1.60933 -0.796 0.376 3.15333 0.156 0.169333 -0.0506667
-0.846949 -0.000958738 -0.0233932 1.94701 -0.0391165 -0.238342 0.0170655 -0.0386809 -0.131554 0.0143335 -0.442572 0.0840376 1.11311 -0.103084 1.604 -0.88 0.332 3.148 0.162 0.178 -0.064
-0.847141 -0.00115049 -0.0226262 1.94624 -0.0391165 -0.234699 0.0172573 -0.0192423 -0.133518 0.00981748 -0.451604 0.0824668 1.10152 -0.0981748 1.556 -0.944 0.164 3.104 0.164 0.2 -0.056
-0.846885 -0.00140615 -0.0228819 1.94573 -0.0393722 -0.233421 0.016746 -0.0132209 -0.135874 0.0108647 -0.455793 0.0806342 1.09838 -0.092677 1.39067 -0.965333 0.254667 3.064 0.169333 0.213333 -0.056
-0.847524 -0.00191748 -0.0226262 1.94432 -0.0383495 -0.230864 0.0164903 -0.0113883 -0.139801 0.0164934 -0.460636 0.0706858 1.09681 -0.0828595 1.244 -1.008 0.2 3.044 0.164 0.192 -0.064
-0.84778 -0.00191748 -0.0221149 1.94355 -0.0386052 -0.22933 0.016746 -0.0142681 -0.141633 0.0212058 -0.462207 0.0620465 1.09471 -0.0802415 1.14 -1.02933 0.242667 3.02267 0.174667 0.192 -0.0773333
-0.847333 -0.00210922 -0.0224345 1.94279 -0.0389248 -0.227221 0.0168738 -0.020224 -0.144121 0.028078 -0.464956 0.0545852 1.09327 -0.0761836 1.026 -1.054 0.232 2.984 0.172 0.216 -0.074
-0.846374 -0.00306796 -0.0222427 1.94125 -0.0395 -0.224728 0.0164903 -0.0259181 -0.147262 0.0357356 -0.471239 0.048302 1.0972 -0.0655807 0.84 -1.04 0.2 2.924 0.188 0.268 -0.044
-0.846885 -0.00332363 -0.0222427 1.94049 -0.0395 -0.222683 0.0164903 -0.0162316 -0.147 0.0349502 -0.47438 0.0422806 1.0993 -0.0642717 0.84 -1.05867 0.154667 2.924 0.177333 0.262667 -0.052
-0.847141 -0.00421845 -0.0222427 1.93895 -0.0391165 -0.22051 0.0157233 0.00903208 -0.151975 0.0337721 -0.485376 0.0235619 1.09916 -0.0671515 0.62 -1.008 0.2 2.924 0.18 0.268 -0.084
-0.847397 -0.00370712 -0.0224984 1.93844 -0.0391165 -0.21872 0.0162346 0.0111265 -0.154854 0.0319395 -0.48747 0.0151844 1.09681 -0.0710785 0.58 -0.965333 0.242667 2.924 0.174667 0.249333 -0.0653333
-0.847524 -0.00345146 -0.0230097 1.9378 -0.0395 -0.216291 0.0157233 0.0121737 -0.16297 0.0251327 -0.493623 0.00510509 1.08974 -0.0757909 0.684 -0.944 0.364 2.956 0.18 0.22 -0.084
-0.847908 -0.00460194 -0.0214757 1.93665 -0.0395 -0.21284 0.0157233 0.00785398 -0.161792 0.0184569 -0.496764 0.0015708 1.08581 -0.0687223 0.56 -0.944 0.3 2.924 0.172 0.2 -0.064
-0.846757 -0.00460194 -0.0222427 1.93512 -0.0391165 -0.211689 0.0168738 -0.000785398 -0.160221 0.0208131 -0.498728 -0.00314159 1.08895 -0.0585122 0.652 -0.944 0.3 2.924 0.172 0.212 -0.092
-0.846757 -0.00536893 -0.0219871 1.93435 -0.0391165 -0.210155 0.0161068 -0.00366519 -0.162577 0.0278816 -0.501608 -0.00549779 1.09393 -0.053538 0.673333 -0.944 0.233333 2.94533 0.177333 0.212 -0.0786667
-0.846757 -0.00556068 -0.0214757 1.93377 -0.0389248 -0.20843 0.0159151 -0.0015708 -0.166701 0.0337721 -0.508153 -0.00726493 1.09975 -0.0469275 0.7 -0.944 0.232 2.94 0.18 0.212 -0.072
-0.84599 -0.00613592 -0.0218592 1.93282 -0.0391165 -0.20517 0.0164903 0.0137445 -0.175144 0.0431969 -0.521504 -0.00392699 1.1078 -0.0329867 0.716 -1.008 0.232 2.924 0.172 0.192 -0.044
-0.846757 -0.00575243 -0.0214757 1.93128 -0.038733 -0.203636 0.0164903 0.0274889 -0.179463 0.0514436 -0.519148 0.000785398 1.11055 -0.0239546 0.652 -0.976 0.2 2.924 0.188 0.212 -0.064
-0.847141 -0.00651942 -0.0214757 1.93013 -0.0391165 -0.200951 0.0161068 0.0361283 -0.179071 0.0541925 -0.514828 0.00746128 1.11095 -0.0161007 0.56 -1.04 0.1 2.924 0.18 0.212 -0.072
-0.847908 -0.00690291 -0.0218592 1.9286 -0.038733 -0.198651 0.0153398 0.0322013 -0.176715 0.0553706 -0.518363 0.0121737 1.10977 -0.011781 0.464 -1.132 0.064 2.956 0.172 0.232 -0.072
-0.84663 -0.00690291 -0.0218592 1.92834 -0.0384774 -0.197117 0.0153398 0.0240855 -0.178024 0.052229 -0.525955 0.0132209 1.11108 -0.0146608 0.424 -1.11067 0.064 2.97467 0.172 0.237333 -0.072
-0.845607 -0.0076699 -0.0214757 1.92764 -0.038733 -0.195583 0.0151481 0.0164934 -0.178874 0.0453567 -0.534856 0.0139408 1.1133 -0.0212058 0.294 -1.132 -0.068 2.94 0.168 0.244 -0.078
-0.846374 -0.00843689 -0.0222427 1.9263 -0.038733 -0.193665 0.0153398 0.0219911 -0.18182 0.0333794 -0.543888 0.0149226 1.11095 -0.036521 0.216 -1.196 -0.2 2.896 0.216 0.268 -0.064
-0.84663 -0.00843689 -0.0212201 1.92527 -0.038733 -0.192642 0.0150841 0.0319395 -0.186008 0.031285 -0.543103 0.0141372 1.09943 -0.040448 0.194667 -1.196 -0.154667 2.896 0.253333 0.262667 -0.064
-0.847141 -0.00920388 -0.0203252 1.924 -0.0383495 -0.189447 0.0149563 0.036521 -0.193601 0.0298451 -0.542317 0.0145299 1.06539 -0.048302 0.248 -1.228 -0.264 2.864 0.328 0.26 -0.044
-0.846374 -0.00920388 -0.0214757 1.92208 -0.037966 -0.187529 0.0149563 0.0219911 -0.19792 0.0353429 -0.54703 0.0204204 1.0379 -0.0549779 0.216 -1.196 -0.164 2.864 0.4 0.268 -0.072
-0.846374 -0.00920388 -0.0207087 1.92169 -0.037966 -0.185228 0.0141893 0.00942478 -0.200669 0.0380918 -0.556847 0.0310232 1.02023 -0.0604757 0.34 -1.164 -0.132 2.836 0.456 0.288 -0.072
-0.846374 -0.00997088 -0.0203252 1.92054 -0.0375825 -0.183694 0.0149563 0.00667588 -0.200277 0.0420188 -0.564701 0.0439823 1.01238 -0.0687223 0.248 -1.196 -0.2 2.836 0.464 0.316 -0.044
-0.845863 -0.00997088 -0.0205809 1.91952 -0.0370712 -0.181905 0.0141893 0.00955568 -0.200015 0.046993 -0.565487 0.0526217 1.01316 -0.0750055 0.352 -1.17467 -0.133333 2.85467 0.482667 0.324 -0.044
-0.84599 -0.0107379 -0.0209005 1.91843 -0.036432 -0.180626 0.0139976 0.0161007 -0.199687 0.0514436 -0.566665 0.0667588 1.0165 -0.0826632 0.498 -1.148 -0.166 2.864 0.474 0.322 -0.054
-0.846374 -0.0115049 -0.0199418 1.91633 -0.0352816 -0.177558 0.0134223 0.0322013 -0.202633 0.0537998 -0.573733 0.102887 1.02534 -0.0934624 0.528 -1.04 -0.1 2.804 0.436 0.3 -0.056
-0.84599 -0.0111214 -0.0207087 1.91556 -0.0337476 -0.175257 0.0141893 0.0369137 -0.20656 0.056156 -0.579624 0.135481 1.02691 -0.0969967 0.528 -1.1 -0.032 2.836 0.4 0.268 -0.064
-0.84599 -0.0115049 -0.0199418 1.91402 -0.0329806 -0.17334 0.0138058 0.0329867 -0.205774 0.0632246 -0.584336 0.180249 1.03594 -0.0969967 0.464 -1.04 -0.232 2.804 0.328 0.248 -0.036
-0.846502 -0.0120162 -0.0199418 1.91326 -0.0324693 -0.171806 0.0140615 0.0311541 -0.202109 0.0663661 -0.587478 0.216901 1.04458 -0.0928079 0.424 -1.01867 -0.0773333 2.78533 0.277333 0.261333 -0.0546667
-0.84599 -0.0118884 -0.0199418 1.91134 -0.0310631 -0.169121 0.0130388 0.0282743 -0.195564 0.0699004 -0.595332 0.287456 1.05636 -0.0805033 0.28 -1.04 -0.164 2.744 0.2 0.26 -0.064
-0.845223 -0.0134223 -0.0191748 1.91019 -0.0306796 -0.167587 0.0130388 0.0243473 -0.192423 0.069115 -0.605935 0.331045 1.0595 -0.0718639 0.06 -1.1 -0.132 2.776 0.152 0.268 -0.056
-0.845735 -0.0134223 -0.0199418 1.90942 -0.0301683 -0.166053 0.0132945 0.0274889 -0.19347 0.0680678 -0.614574 0.355131 1.05845 -0.0697695 -0.02 -1.06 -0.0866667 2.816 0.170667 0.294667 -0.0666667
-0.845607 -0.0138058 -0.0201335 1.90827 -0.0293374 -0.164328 0.0130388 0.0322013 -0.197528 0.0647953 -0.623213 0.382685 1.05734 -0.0673479 -0.092 -1.07 -0.148 2.836 0.18 0.298 -0.078
-0.845415 -0.0141893 -0.01975 1.90712 -0.0283786 -0.162602 0.0126553 0.0339685 -0.204596 0.0551742 -0.631067 0.410763 1.05518 -0.0671515 -0.062 -1.116 -0.216 2.85 0.176 0.288 -0.064
-0.845223 -0.0149563 -0.0187913 1.90635 -0.0264612 -0.160301 0.0126553 0.0302378 -0.215984 0.0416261 -0.639314 0.443357 1.04497 -0.080896 0.028 -1.164 -0.3 2.864 0.164 0.328 -0.044
-0.845223 -0.015212 -0.0193026 1.90482 -0.0259498 -0.158 0.0123997 0.0344266 -0.216508 0.0455531 -0.638267 0.454091 1.0345 -0.0890118 -0.00933333 -1.14267 -0.321333 2.864 0.164 0.333333 -0.052
-0.84484 -0.0155316 -0.0193665 1.90386 -0.0256942 -0.156466 0.0122718 0.0426079 -0.215395 0.0490874 -0.636369 0.467116 1.02357 -0.0934624 0.062 -1.148 -0.316 2.864 0.164 0.346 -0.064
-0.84484 -0.0159151 -0.0193665 1.9029 -0.0251189 -0.155316 0.0120801 0.0583158 -0.213236 0.0490874 -0.634209 0.477522 1.01631 -0.0913025 0.152 -1.148 -0.282 2.864 0.164 0.356 -0.082
-0.845607 -0.0168738 -0.0191748 1.90022 -0.0233932 -0.151097 0.0118884 0.0781471 -0.214806 0.0459458 -0.63146 0.475559 1.01041 -0.0871792 0.0 -1.1 -0.4 2.836 0.172 0.376 -0.064
-0.845223 -0.0168738 -0.0184078 1.89984 -0.0233932 -0.15033 0.0111214 0.0671515 -0.22109 0.0459458 -0.633816 0.46849 1.00727 -0.0875719 0.216 -1.068 -0.364 2.776 0.152 0.368 -0.044
-0.844073 -0.0172573 -0.0191748 1.89792 -0.0222427 -0.147646 0.0115049 0.0471239 -0.225017 0.0463385 -0.636958 0.461814 1.00845 -0.0930697 0.184 -1.1 -0.3 2.776 0.172 0.384 -0.064
-0.844329 -0.0177686 -0.0186634 1.8969 -0.0212201 -0.146623 0.0109935 0.0429351 -0.222922 0.0513127 -0.638791 0.457887 1.01159 -0.100138 0.248 -1.06 -0.321333 2.75467 0.158667 0.410667 -0.0586667
-0.843881 -0.0184078 -0.0185995 1.89562 -0.0207087 -0.145345 0.0107379 0.0463385 -0.220697 0.0587085 -0.64383 0.455138 1.01631 -0.1076 0.28 -1.054 -0.248 2.744 0.152 0.414 -0.06
-0.843689 -0.018983 -0.0184078 1.89466 -0.0203252 -0.143235 0.0111214 0.0583158 -0.221286 0.0649917 -0.654237 0.452782 1.01905 -0.111527 0.248 -1.054 -0.232 2.744 0.166 0.404 -0.06
-0.844456 -0.0191748 -0.0191748 1.89255 -0.0195583 -0.139209 0.0103544 0.0746128 -0.227373 0.0624392 -0.669552 0.441394 1.01866 -0.107992 0.184 -1.04 -0.264 2.744 0.164 0.396 -0.064
-0.844712 -0.0196861 -0.0181521 1.89204 -0.0190469 -0.138186 0.01061 0.0714712 -0.229205 0.0621774 -0.671385 0.430136 1.02652 -0.105898 0.144 -1.04 -0.264 2.76533 0.164 0.377333 -0.064
-0.843306 -0.0207087 -0.0187913 1.88986 -0.0187913 -0.136141 0.0107379 0.0577268 -0.233263 0.0624392 -0.674657 0.401731 1.04262 -0.101316 0.06 -1.04 -0.3 2.776 0.152 0.376 -0.064
-0.843689 -0.0207087 -0.0176408 1.88833 -0.0184078 -0.13384 0.0103544 0.052229 -0.239154 0.0604757 -0.678977 0.379347 1.05008 -0.0958186 0.092 -1.068 -0.332 2.776 0.172 0.376 -0.036
-0.843306 -0.0214757 -0.0172573 1.88756 -0.0176408 -0.131922 0.0111214 0.0573341 -0.241903 0.0624392 -0.687223 0.35932 1.05243 -0.0840376 0.0 -1.164 -0.3 2.776 0.164 0.384 -0.064
-0.843817 -0.0214757 -0.0175129 1.88629 -0.0171295 -0.130644 0.01061 0.0633555 -0.237976 0.0658425 -0.691412 0.347539 1.05191 -0.0746128 -0.0826667 -1.12133 -0.3 2.776 0.156 0.378667 -0.0586667
-0.843689 -0.0222427 -0.0168738 1.88488 -0.0168738 -0.128087 0.00997088 0.0699004 -0.228551 0.0742201 -0.693899 0.326726 1.04929 -0.0628319 -0.06 -1.068 -0.432 2.744 0.152 0.384 -0.064
-0.843434 -0.0230097 -0.0171295 1.88411 -0.0163625 -0.126809 0.00997088 0.0641408 -0.226456 0.0794561 -0.694423 0.319657 1.04694 -0.0630937 -0.0386667 -1.11067 -0.386667 2.76533 0.165333 0.373333 -0.0506667
-0.842922 -0.0233932 -0.0161068 1.88219 -0.0161068 -0.123869 0.00920388 0.0498728 -0.230514 0.084823 -0.693899 0.302771 1.04379 -0.0577268 -0.152 -1.068 -0.468 2.716 0.172 0.368 -0.064
-0.842922 -0.0236489 -0.0166181 1.88092 -0.0155955 -0.122846 0.00971521 0.0472548 -0.236798 0.0842994 -0.694946 0.292823 1.04406 -0.0532762 -0.0906667 -1.08933 -0.377333 2.69467 0.153333 0.378667 -0.0693333
-0.842922 -0.0237767 -0.0170655 1.87989 -0.0153398 -0.121376 0.00958738 0.0479093 -0.242884 0.0814851 -0.698219 0.280191 1.04517 -0.0508545 0.0 -1.084 -0.416 2.684 0.162 0.4 -0.064
-0.843306 -0.0243519 -0.0170655 1.87855 -0.0147646 -0.119267 0.00977913 0.0530144 -0.245241 0.073042 -0.703128 0.265072 1.04556 -0.052818 0.0 -1.068 -0.534 2.67 0.172 0.41 -0.05
-0.843306 -0.0245437 -0.0172573 1.87606 -0.0145728 -0.116199 0.00843689 0.0577268 -0.240332 0.052229 -0.706858 0.2474 1.03869 -0.0592976 0.0 -1.04 -0.432 2.656 0.164 0.424 -0.064
-0.843306 -0.0247994 -0.016746 1.87529 -0.0143172 -0.115176 0.00869256 0.053538 -0.239023 0.043066 -0.708953 0.242426 1.03529 -0.0616538 0.04 -1.04 -0.456 2.656 0.156 0.424 -0.064
-0.842155 -0.0260777 -0.0164903 1.87337 -0.0138058 -0.111597 0.00882039 0.044375 -0.236012 0.0345575 -0.713534 0.228551 1.03162 -0.0742201 0.184 -1.008 -0.468 2.656 0.172 0.464 -0.044
-0.842155 -0.0268447 -0.0161068 1.87222 -0.0130388 -0.110063 0.00958738 0.048302 -0.234834 0.0424115 -0.718639 0.21677 1.03398 -0.0820741 0.152 -1.068 -0.468 2.656 0.164 0.464 -0.056
-0.841644 -0.0268447 -0.0161068 1.87146 -0.0132945 -0.108529 0.00907605 0.0545852 -0.23719 0.0500037 -0.725446 0.208916 1.03974 -0.0815505 0.173333 -1.068 -0.489333 2.63467 0.174667 0.469333 -0.0613333
-0.841964 -0.0270364 -0.016682 1.86992 -0.0136141 -0.106995 0.00882039 0.0634209 -0.239743 0.0569414 -0.732384 0.199491 1.04811 -0.080307 0.246 -1.054 -0.466 2.594 0.172 0.468 -0.054
-0.842539 -0.0276117 -0.0157233 1.86724 -0.0134223 -0.103927 0.0076699 0.0753982 -0.236012 0.0628319 -0.743772 0.176715 1.06186 -0.0812887 0.216 -1.04 -0.5 2.596 0.164 0.472 -0.072
-0.842283 -0.0276117 -0.015979 1.86622 -0.013678 -0.102649 0.0076699 0.0709476 -0.232085 0.0630937 -0.75215 0.164148 1.065 -0.0854775 0.194667 -1.04 -0.366667 2.57467 0.164 0.466667 -0.0533333
-0.841388 -0.0283786 -0.0157233 1.86455 -0.0134223 -0.0997088 0.0076699 0.0647953 -0.225409 0.0644026 -0.768119 0.142942 1.06775 -0.0946405 0.308 -1.008 -0.232 2.508 0.18 0.472 -0.056
-0.841772 -0.0291456 -0.0153398 1.86302 -0.0126553 -0.0970243 0.0076699 0.0722566 -0.221875 0.065188 -0.774403 0.12802 1.06696 -0.100924 0.372 -0.976 -0.264 2.508 0.172 0.452 -0.044
-0.841516 -0.02889 -0.0153398 1.862 -0.0131667 -0.095746 0.00792557 0.0790634 -0.222137 0.0646644 -0.775712 0.118072 1.07115 -0.101971 0.329333 -0.997333 -0.154667 2.52667 0.177333 0.441333 -0.0573333
-0.841772 -0.0302961 -0.0157233 1.8588 -0.0122718 -0.0931893 0.0080534 0.0746128 -0.218341 0.0675442 -0.781864 0.0946405 1.08189 -0.0973894 0.308 -1.008 -0.164 2.564 0.164 0.444 -0.056
-0.841772 -0.0302961 -0.0149563 1.85829 -0.0125275 -0.091144 0.00754207 0.0746128 -0.218341 0.0685914 -0.783958 0.0831213 1.08398 -0.0924152 0.308 -1.008 -0.188 2.54533 0.18 0.444 -0.0666667
-0.840621 -0.0306796 -0.0149563 1.85573 -0.0134223 -0.0882039 0.00690291 0.0502655 -0.220697 0.0750055 -0.796394 0.065188 1.09092 -0.0761836 0.308 -1.008 -0.164 2.596 0.164 0.424 -0.072
-0.840366 -0.0306796 -0.0147006 1.85471 -0.0131667 -0.0869256 0.00664725 0.0481711 -0.222006 0.0763145 -0.799274 0.0565487 1.09772 -0.0685914 0.308 -1.02933 -0.164 2.556 0.164 0.410667 -0.0613333
-0.840621 -0.0310631 -0.0143811 1.85382 -0.0130388 -0.0853277 0.00651942 0.0500691 -0.223642 0.0777544 -0.804837 0.044964 1.10702 -0.0634209 0.308 -1.054 -0.232 2.566 0.172 0.404 -0.05
-0.840238 -0.0322136 -0.0141893 1.8519 -0.0130388 -0.0824515 0.00690291 0.0632246 -0.221482 0.0801106 -0.814851 0.0223838 1.12312 -0.0620465 0.152 -1.008 -0.232 2.656 0.164 0.384 -0.056
-0.841005 -0.0327249 -0.0141893 1.85062 -0.0130388 -0.0806618 0.00690291 0.0645335 -0.221482 0.083514 -0.81616 0.0124355 1.12495 -0.0617847 0.216 -1.048 -0.344 2.656 0.169333 0.397333 -0.0613333
-0.841005 -0.0329806 -0.0145728 1.84806 -0.0134223 -0.0786165 0.00651942 0.0604757 -0.226587 0.0922843 -0.818385 -0.00353429 1.12037 -0.0604757 0.184 -1.1 -0.364 2.596 0.172 0.396 -0.064
-0.839854 -0.0337476 -0.0145728 1.84691 -0.0138058 -0.0751651 0.00651942 0.0557633 -0.232871 0.0922843 -0.821134 -0.0106029 1.11055 -0.0589049 0.124 -1.1 -0.468 2.596 0.2 0.436 -0.036
-0.839087 -0.0333641 -0.0134223 1.84461 -0.0122718 -0.0740146 0.00651942 0.0581195 -0.237583 0.0832522 -0.82781 -0.0184569 1.1027 -0.056156 0.124 -1.1 -0.364 2.596 0.172 0.472 -0.036
-0.839854 -0.0336197 -0.0141893 1.84384 -0.0127832 -0.0727363 0.00677508 0.0675442 -0.236536 0.0767072 -0.832784 -0.0192423 1.10087 -0.0558942 0.102667 -1.1 -0.542667 2.596 0.182667 0.48 -0.0413333
-0.839854 -0.0348981 -0.0130388 1.84193 -0.0126553 -0.0697961 0.00728641 0.0840376 -0.226587 0.0632246 -0.838413 -0.0125664 1.09563 -0.0569414 0.028 -1.132 -0.532 2.624 0.18 0.492 -0.036
-0.839471 -0.0348981 -0.0138058 1.84039 -0.0130388 -0.0678786 0.00613592 0.0781471 -0.220697 0.0592976 -0.838805 -0.00549779 1.09288 -0.052229 -0.152 -1.132 -0.5 2.596 0.172 0.512 -0.036
-0.839087 -0.0352816 -0.0134223 1.83848 -0.0130388 -0.0659612 0.00575243 0.0695077 -0.220304 0.0604757 -0.836842 -0.00353429 1.0917 -0.0428042 0.06 -1.196 -0.468 2.596 0.18 0.52 -0.056
-0.838704 -0.0360485 -0.0134223 1.83694 -0.0122718 -0.0636602 0.00651942 0.0726493 -0.220697 0.0589049 -0.8337 -0.00471239 1.08542 -0.0435896 -0.092 -1.228 -0.5 2.656 0.18 0.552 -0.044
-0.838704 -0.0363042 -0.0131667 1.83592 -0.0127832 -0.0623819 0.00600809 0.0833831 -0.222268 0.0583813 -0.832653 -0.0010472 1.0794 -0.0454222 -0.092 -1.228 -0.545333 2.616 0.185333 0.557333 -0.044
-0.839471 -0.036432 -0.0138058 1.83387 -0.0126553 -0.0594418 0.00651942 0.105636 -0.227765 0.0608684 -0.831344 0.00981748 1.06618 -0.0447677 0.0 -1.352 -0.5 2.596 0.172 0.56 -0.044
-0.839087 -0.0368155 -0.0138058 1.83234 -0.0126553 -0.0579078 0.00498544 0.103673 -0.225017 0.0589049 -0.830559 0.0137445 1.06304 -0.0416261 0.0 -1.32 -0.532 2.624 0.172 0.56 -0.072
-0.838704 -0.037199 -0.0134223 1.83042 -0.0122718 -0.0556068 0.00613592 0.0914989 -0.213236 0.048302 -0.82781 0.0145299 1.06539 -0.040448 0.0 -1.32 -0.5 2.656 0.18 0.56 -0.064
-0.837554 -0.0375825 -0.0134223 1.82966 -0.0122718 -0.0533058 0.00690291 0.080896 -0.201455 0.0376991 -0.828988 0.0176715 1.06461 -0.0447677 0.0 -1.352 -0.468 2.656 0.172 0.552 -0.044
-0.838704 -0.0375825 -0.0138058 1.82735 -0.0122718 -0.0510049 0.00690291 0.0824668 -0.197135 0.0357356 -0.830951 0.0219911 1.06186 -0.044375 -0.028 -1.32 -0.532 2.656 0.164 0.552 -0.044
-0.837554 -0.038733 -0.0126553 1.82582 -0.0130388 -0.0487039 0.00651942 0.0871792 -0.196742 0.0392699 -0.832915 0.0251327 1.06343 -0.0337721 0.124 -1.32 -0.432 2.596 0.18 0.54 -0.064
-0.837937 -0.038733 -0.0134223 1.8239 -0.0126553 -0.0467864 0.00651942 0.0875719 -0.197528 0.0447677 -0.839591 0.0227765 1.07128 -0.0168861 0.092 -1.32 -0.468 2.596 0.18 0.552 -0.044
-0.837554 -0.0398835 -0.0134223 1.82199 -0.0130388 -0.0452524 0.00613592 0.084823 -0.202633 0.0490874 -0.847445 0.0164934 1.08306 -0.00471239 0.28 -1.352 -0.432 2.596 0.172 0.56 -0.056
-0.83717 -0.040267 -0.0126553 1.82007 -0.0130388 -0.0421845 0.00536893 0.0773617 -0.211272 0.0518363 -0.854121 0.00746128 1.09092 -0.0019635 0.184 -1.384 -0.5 2.476 0.172 0.532 -0.044
-0.836787 -0.0398835 -0.0134223 1.81892 -0.0134223 -0.041034 0.00613592 0.0781471 -0.212058 0.0530144 -0.86276 0.00510509 1.08856 -0.00706858 0.216 -1.416 -0.4 2.416 0.18 0.532 -0.056
-0.836787 -0.0406505 -0.0118884 1.81662 -0.0130388 -0.0395 0.00536893 0.0883573 -0.212058 0.052229 -0.874148 -0.0019635 1.08189 -0.0161007 0.152 -1.416 -0.364 2.356 0.188 0.52 -0.044
-0.837298 -0.0411618 -0.012144 1.81534 -0.0122718 -0.037966 0.00613592 0.0996147 -0.21101 0.0517054 -0.881217 -0.00746128 1.07848 -0.0195041 0.237333 -1.45867 -0.364 2.33733 0.182667 0.506667 -0.044
-0.836787 -0.0414175 -0.0115049 1.8124 -0.0130388 -0.0356651 0.00613592 0.110348 -0.214414 0.0569414 -0.898888 -0.00903208 1.07089 -0.0212058 0.152 -1.48 -0.364 2.268 0.172 0.5 -0.044
-0.83602 -0.041801 -0.0118884 1.81163 -0.0122718 -0.0337476 0.00536893 0.105636 -0.214021 0.0581195 -0.901637 -0.00431969 1.06421 -0.0172788 0.248 -1.512 -0.468 2.268 0.164 0.532 -0.092
